distance,timedelta,temperature
3.2094,22,4.5
6.3598,15,7.2
4.3788,45,2.5
11.334299999999999,32,8.1
2.4122,14,6.9
0.06509999999999999,9,5.6
21.886599999999998,33,6.2
2.5361,7,4.0
6.604100000000001,22,8.0
4.5198,13,10.0
8.6555,18,5.6
1.5387,10,1.7
10.7089,55,5.1
3.5694,34,4.6
4.7095,17,3.8
9.1913,19,2.6
1.7992000000000001,11,4.7
4.987100000000001,18,0.3
8.3081,9,7.6
1.0329000000000002,5,7.2
6.7111,13,7.3
0.0,1,6.5
0.772,36,4.9
0.3932,25,3.3
4.076,32,5.2
8.084100000000001,23,5.0
8.4337,17,4.6
14.6842,50,4.6
12.626299999999999,19,8.8
0.5049,35,8.3
5.9923,54,12.7
2.6266,0,5.3
0.44589999999999996,16,4.3
4.8716,14,9.2
0.2439,24,8.3
10.7536,21,7.8
2.6031999999999997,13,9.3
8.4387,15,8.1
7.1133999999999995,31,9.6
4.9481,34,2.2
2.5324,6,3.8
3.3182,11,4.0
3.4591,12,14.4
7.7701,28,7.8
4.339,12,3.0
13.4481,43,7.6
10.7275,24,8.2
7.3649,15,1.0
4.0905,58,6.5
0.5953999999999999,2,4.1
0.8667999999999999,4,4.2
28.0976,33,3.6
0.0,13,3.4
4.4554,8,10.6
3.3076,9,4.0
7.2373,35,5.8
2.289,8,2.6
8.971,25,10.5
4.2238999999999995,14,6.5
0.0,3,4.8
9.27,12,2.8
2.8438000000000003,9,3.5
3.3609,13,1.3
8.317200000000001,23,8.0
5.9127,23,5.5
1.6745,14,6.5
1.1637,4,4.0
0.0,7,4.2
2.4446999999999997,6,6.2
4.6967,10,5.9
13.992799999999999,41,7.5
0.0697,7,5.0
1.2587000000000002,4,2.0
0.1758,57,6.4
1.5865,3,4.8
0.0,9,3.9
0.1608,17,6.6
3.3929,59,11.5
0.5313,10,5.0
0.9121,3,7.9
0.0003,25,5.1
2.7100999999999997,44,8.5
1.5973,6,4.7
6.9168,33,2.4
7.8703,20,6.6
2.4325,11,5.2
0.0152,14,3.8
0.0443,17,3.8
0.1401,41,7.9
2.5424,18,4.4
3.8430999999999997,5,11.2
0.5635,27,2.8
0.0,0,10.5
0.0,7,13.7
0.0716,51,11.4
5.075,19,3.6
0.0048,11,3.3
2.6786999999999996,19,4.6
9.0166,23,3.0
0.0355,14,6.5
2.1323000000000003,25,7.8
1.3147,14,7.8
11.5381,31,5.1
0.0001,17,3.4
7.346,24,8.0
3.8868,12,6.0
5.8594,5,4.5
4.5725,13,8.5
7.7192,15,1.9
0.0,43,8.2
0.3956,8,3.7
3.4143000000000003,9,4.2
0.8311000000000001,6,4.7
2.9099,8,3.6
3.6818,14,5.1
8.9976,24,5.8
1.7069,5,7.5
6.847600000000001,23,7.7
9.4306,15,5.6
7.999,17,8.0
3.6668000000000003,15,10.0
8.77,34,3.9
0.014199999999999999,17,1.2
2.3181,11,5.4
5.0846,14,5.8
2.7714000000000003,8,8.7
5.8674,16,7.1
3.241,14,1.9
0.8919,3,4.7
9.105799999999999,25,4.1
1.7224000000000002,7,0.1
12.907399999999999,21,4.2
0.0,0,9.2
5.769699999999999,18,5.4
3.3371999999999997,12,2.3
3.4196,10,7.9
7.2043,26,1.2
0.0,0,3.9
3.068,11,7.3
2.9026,8,2.5
5.165100000000001,7,2.1
0.0025,19,7.4
2.6804,15,1.5
2.97,29,6.8
4.1209,12,10.0
4.6903999999999995,29,0.1
4.3797,10,5.1
0.8762000000000001,5,4.4
4.7008,9,4.6
10.2946,16,9.2
1.8282,8,10.3
0.0,36,8.3
0.0334,46,4.4
0.7631,25,9.2
4.5986,24,7.0
0.0,23,5.0
8.224,39,3.2
4.643800000000001,18,3.7
4.1029,10,10.7
0.5206000000000001,12,4.1
3.6928,43,0.0
1.4008,7,2.7
1.1858,29,3.7
1.8035,10,8.8
10.8009,20,4.5
6.9408,32,9.3
4.5193,11,4.2
0.16469999999999999,6,1.3
2.9656,11,4.8
3.8074,19,2.5
6.7453,18,9.2
3.7415,8,1.3
3.5039000000000002,10,5.5
5.035699999999999,33,8.0
1.9345999999999999,31,11.1
0.2333,30,8.2
6.2898000000000005,19,8.2
1.5012999999999999,19,5.5
2.3413000000000004,12,4.7
3.7853000000000003,7,9.2
0.0067,34,4.1
4.217,14,9.0
1.3672,34,6.2
27.6696,26,7.1
7.2461,20,6.5
5.9818,17,0.9
4.491899999999999,15,7.3
0.2132,16,8.2
6.5089,20,5.4
2.973,59,4.1
4.6563,18,5.0
3.6839,12,2.2
12.227,19,5.2
12.5064,23,13.9
3.0668,47,1.9
3.0625,10,4.5
3.2495,14,3.9
4.5708,50,13.9
7.6241,27,3.2
0.0359,58,3.0
0.7129,6,3.2
6.5075,17,6.5
0.0,11,8.9
9.6006,16,12.7
7.1319,16,10.0
2.8633,49,5.1
0.019600000000000003,9,4.3
4.0421,14,4.7
1.3155,3,6.0
0.986,7,4.2
3.9446999999999997,11,2.3
0.0031,17,4.1
6.6665,29,8.3
2.2472,6,4.0
2.9341999999999997,16,4.6
2.8543000000000003,9,7.5
8.865,12,4.4
4.539,49,2.0
25.7539,22,6.3
3.4593000000000003,16,5.2
3.8975999999999997,17,4.1
6.0073,17,12.2
5.746,45,10.9
3.1086,9,1.6
5.477,26,8.4
9.1128,15,2.3
2.7156,9,8.6
5.9796000000000005,25,5.8
3.1241999999999996,11,6.6
2.2349,57,2.1
11.067200000000001,40,8.2
0.1911,56,5.5
2.3230999999999997,16,12.4
7.2014,17,4.7
0.0,3,3.7
0.7902,34,5.3
0.0627,11,2.5
0.0,2,7.7
0.0129,14,4.1
2.9636,7,5.0
0.0229,26,8.3
0.9287000000000001,15,4.5
1.1482,3,1.9
2.4541,7,7.9
12.056700000000001,11,2.6
0.0,0,4.3
10.3269,31,-0.4
3.2938,7,2.9
4.2772,25,8.6
4.0224,9,8.7
2.8701999999999996,10,0.5
2.7659000000000002,33,3.5
7.859,17,6.6
10.5082,25,4.6
5.063899999999999,14,2.3
13.9916,26,0.3
6.724,33,7.8
0.8239,3,8.5
1.9549,5,5.2
5.2538,13,5.1
1.9202000000000001,7,4.4
4.978,15,6.8
10.3303,33,5.2
0.0,2,6.5
6.9807,8,2.5
3.2469,11,4.7
21.939700000000002,23,4.6
2.6601999999999997,6,9.8
2.0612,11,6.3
0.0,1,1.2
2.5595,14,4.9
6.3783,18,6.5
0.0009,7,2.6
0.0013,13,7.5
1.9972999999999999,6,4.9
6.2008,15,4.9
4.0438,17,0.8
0.7232999999999999,4,3.7
8.8494,25,3.8
3.4889,8,4.0
0.37360000000000004,2,3.6
1.8718,10,5.1
0.0,3,4.1
0.1789,38,7.7
4.369,13,6.6
4.2877,28,9.0
0.8432999999999999,8,9.4
0.596,30,4.5
3.7439,28,10.3
3.1265,12,3.1
3.644,12,9.8
8.228200000000001,35,7.8
5.3471,16,2.2
2.5616,7,3.4
2.1835,16,2.9
4.8585,18,3.9
3.1444,18,1.4
9.1328,32,0.9
1.7358,52,4.4
0.5114,3,4.1
7.3455,25,11.9
2.9431,9,5.5
0.4119,30,4.6
0.2652,28,6.5
3.9666,10,6.9
1.967,9,2.6
1.2666,31,11.3
3.2949,31,3.4
1.8762,13,8.2
3.9497,33,2.8
2.2651,33,4.7
4.0143,9,2.2
0.8442999999999999,2,6.9
0.0,0,2.7
2.359,8,5.2
6.239,11,6.0
2.5229,12,6.9
7.4405,36,3.2
7.3312,35,3.9
3.4044,19,2.8
7.1213,28,5.8
2.1021,9,11.1
8.604,22,4.1
10.434700000000001,35,8.3
3.6494,24,10.3
0.7005,5,9.2
1.8796,11,7.2
4.3375,15,4.8
0.0,54,3.9
1.2155,3,7.5
0.802,53,7.2
0.0704,53,4.3
0.0685,31,7.8
5.103,9,3.9
0.2993,33,4.2
12.7104,18,6.5
11.338899999999999,31,7.7
11.61,26,5.3
1.3800999999999999,7,2.5
1.0183,48,2.9
1.9394,10,5.0
0.3653,11,7.5
8.3481,48,2.8
0.566,21,1.2
2.6856999999999998,11,8.8
0.5483,38,9.4
0.09090000000000001,5,5.1
9.1984,15,3.7
3.4326999999999996,17,4.5
3.9985999999999997,11,4.3
0.19119999999999998,24,6.6
4.8934,13,4.1
1.0517,11,3.3
0.0699,32,6.0
3.5478,14,4.6
7.3724,32,10.0
0.5866,21,12.2
7.695399999999999,25,0.0
0.0,0,4.7
15.6768,26,5.8
1.0995,7,4.2
4.3037,20,7.3
0.0076,17,4.1
3.1668000000000003,18,5.9
2.9434,23,2.1
1.3459,2,11.8
1.5352000000000001,24,4.1
3.9229000000000003,24,5.9
2.402,1,4.6
0.0011,51,2.6
12.1166,49,6.1
4.348,21,5.1
2.1832,5,3.7
6.3021,16,7.9
1.1699000000000002,15,3.5
6.7093,15,11.8
1.4879,21,4.5
3.2374,20,4.7
0.0688,22,8.1
0.0070999999999999995,30,7.0
5.5099,20,6.3
1.9584000000000001,6,2.0
3.0262,11,4.9
10.7889,23,2.5
3.8245999999999998,16,0.8
13.742299999999998,27,3.3
5.7014,16,6.5
0.7189,9,12.8
1.181,40,5.0
5.4939,10,0.7
2.4429000000000003,8,5.0
0.2903,4,12.6
3.5252,12,4.8
14.0571,28,5.1
2.0904000000000003,57,9.2
5.780399999999999,10,3.6
5.439,32,4.8
0.8947999999999999,35,5.0
1.1950999999999998,9,3.8
8.1274,24,3.8
0.0,3,6.1
1.7173,37,4.0
4.394,13,7.3
3.2323000000000004,4,2.9
13.9188,40,7.5
7.5806000000000004,4,9.3
4.224,10,7.7
3.1826,28,8.8
3.0442,24,12.2
2.3827,1,8.7
0.5539,51,5.3
2.7675,13,7.8
3.6973000000000003,25,11.5
14.1595,21,6.9
0.0,8,1.2
2.8396999999999997,27,4.6
1.8202,13,13.2
4.464,20,5.2
3.5196,16,12.0
9.2005,28,12.2
10.571200000000001,22,4.7
5.7043,18,12.0
1.2991,29,9.8
4.6057,11,7.4
11.2645,26,8.9
7.0861,14,4.2
0.0,6,4.0
3.8528000000000002,21,9.5
2.9011,41,8.3
0.0,3,7.4
5.1116,13,13.1
0.0,0,13.9
0.0,0,6.3
8.7566,44,2.9
2.2998000000000003,13,10.5
2.5915,22,4.4
2.3033,9,8.0
5.653899999999999,12,3.6
7.276800000000001,24,2.0
10.9806,27,5.1
7.9459,42,4.7
12.484200000000001,24,5.9
2.358,38,6.2
0.608,5,5.7
3.4396,15,12.4
0.12840000000000001,15,4.4
7.292800000000001,24,4.9
0.0068,11,6.0
6.938899999999999,16,9.2
1.3391,7,5.8
0.5582,47,10.4
0.0508,10,8.1
1.9424000000000001,6,5.0
2.364,43,5.8
2.3915,53,5.2
3.152,10,7.7
5.5715,15,1.1
5.525399999999999,50,8.7
1.7244000000000002,6,6.6
7.0454,24,2.7
1.5959,14,3.4
5.3427,16,4.8
0.0,0,11.9
2.2981,10,7.8
10.3096,26,11.5
0.0018,26,5.9
5.115,10,3.1
11.4547,35,5.0
0.0,6,6.4
0.161,4,4.4
5.0458,38,4.5
9.5325,21,12.5
4.883,13,4.1
1.5085,7,7.0
12.778,38,4.4
0.8597,12,6.5
4.0668,14,2.7
6.9795,36,5.3
4.6552,14,4.9
6.1922,17,4.5
5.3495,21,3.2
3.06,15,5.0
6.7992,29,4.2
3.8574,19,4.5
1.7210999999999999,9,4.8
1.7707,11,2.7
5.2715,32,5.4
4.7826,15,4.7
2.6029,0,7.8
1.8548,8,1.9
0.016800000000000002,4,4.2
1.3867,9,3.7
7.9426000000000005,23,4.9
4.7999,24,2.1
2.5256999999999996,6,6.2
4.5305,19,8.9
1.3936,5,4.0
5.210100000000001,8,3.5
0.6811,3,8.5
2.5696999999999997,22,4.7
8.9587,13,3.8
1.6044,33,7.4
11.2113,18,1.4
2.6665,10,8.2
10.142,25,5.0
5.0137,33,9.5
1.0446,5,4.4
4.8768,35,3.6
10.5364,24,0.2
2.5976999999999997,13,3.7
4.7111,12,4.8
3.0255,17,7.6
0.0024,9,7.0
4.8305,17,3.9
3.9603,13,3.6
6.5213,9,1.4
3.1518,29,7.5
12.453100000000001,35,4.7
4.7028,14,10.2
8.490200000000002,20,3.6
5.6404,29,4.3
4.7012,9,4.8
2.5406,11,6.0
6.6269,48,6.1
3.102,14,6.3
2.7180999999999997,25,7.6
7.4926,18,7.7
0.0036,29,4.0
1.5502,6,2.1
7.8576999999999995,21,2.7
3.2026999999999997,4,3.8
0.069,19,6.2
0.0038,17,8.2
0.8583999999999999,20,9.3
2.9269000000000003,13,1.1
4.2959,9,4.9
0.0,0,7.8
0.6252000000000001,19,5.2
2.2231,16,8.5
6.0743,14,3.9
1.8535,11,7.9
5.6395,18,4.1
7.212,36,6.4
4.0569,13,8.2
4.703600000000001,17,2.2
5.6701999999999995,27,3.4
1.0403,23,8.3
0.2534,40,7.5
7.465,19,7.2
3.1845,9,4.4
6.5933,54,6.6
2.0625999999999998,15,7.6
6.6515,31,7.9
6.0527,25,5.1
5.4033,23,5.0
2.5742,9,7.2
5.6212,28,13.8
7.6484,26,4.0
4.4169,30,3.6
8.1213,28,8.9
2.5490999999999997,8,4.5
5.1321,24,4.3
0.5855,56,6.5
7.841,13,7.6
2.8846,17,6.8
0.35619999999999996,4,8.9
8.594700000000001,23,8.5
0.054,1,2.0
4.4527,52,3.2
5.2432,29,6.0
7.7945,50,7.7
3.1010999999999997,28,2.7
4.3101,42,10.4
5.9817,21,3.6
5.6213999999999995,17,5.4
2.2495,27,4.2
2.9301999999999997,38,9.1
0.0003,17,6.4
3.8966999999999996,11,4.5
0.6207,55,8.3
0.9632999999999999,2,0.8
5.4436,14,6.1
5.931100000000001,18,2.7
7.0381,23,7.6
2.713,10,7.9
6.2891,31,7.9
0.0,2,9.9
3.1862,5,6.3
4.1613,13,6.6
3.6765,10,6.1
6.1675,31,2.6
1.8913,16,4.9
8.7186,21,3.0
2.6628000000000003,9,9.8
3.9339,25,4.3
12.579600000000001,18,5.8
0.5665,8,10.5
3.5508,21,2.7
2.8809,5,6.5
6.3782,16,0.7
6.0011,30,3.5
5.2773,54,5.3
7.7559,20,4.0
1.2470999999999999,22,9.3
3.102,23,8.5
0.6885,6,8.0
3.3951,16,8.1
5.9538,15,4.1
8.5528,16,0.8
2.802,7,2.8
3.8121,22,5.0
8.6379,21,8.0
4.0606,12,8.8
4.8499,15,3.7
4.1205,12,1.3
0.0,5,7.0
4.735600000000001,6,7.5
5.92,32,8.8
1.2278,14,4.8
5.9802,22,5.8
0.0177,32,1.6
0.0008,14,5.3
4.654100000000001,38,10.6
7.9191,17,4.8
5.3527,11,1.9
0.0,7,7.7
2.5437,8,1.6
19.408900000000003,34,4.7
0.0036,12,4.6
5.5024,21,10.1
6.8025,6,0.3
0.013099999999999999,55,7.6
3.1635,16,9.1
13.9307,36,11.7
3.2279,23,8.7
0.0,1,5.3
2.8618,6,2.3
1.5420999999999998,9,3.3
1.9417,12,10.4
5.0872,13,4.4
0.3323,18,1.3
6.589899999999999,14,5.3
12.029,31,11.5
1.5543,7,5.1
2.7506,19,6.3
3.2011999999999996,15,3.9
2.8710999999999998,10,2.6
1.026,38,3.3
2.3259000000000003,28,5.8
9.8669,18,4.6
0.0892,25,8.9
0.3808,35,4.6
0.6361,25,3.8
3.2313,13,8.2
4.6118999999999994,10,2.9
0.5388999999999999,3,5.1
8.3977,28,4.2
8.8555,22,5.0
0.2181,41,5.2
0.0841,21,4.1
7.0681,35,5.0
6.530399999999999,32,7.2
0.24919999999999998,45,2.8
3.1361999999999997,17,7.4
2.945,13,7.2
8.3975,21,2.5
2.287,11,5.0
4.804,14,4.4
4.006,14,6.0
3.9704,37,8.0
0.0554,17,2.9
9.6105,25,2.0
0.0,1,7.9
5.2077,11,3.4
4.237100000000001,7,1.2
0.0,4,7.0
5.5442,36,6.4
8.803700000000001,11,3.6
4.8274,19,4.6
0.010199999999999999,3,9.2
9.795,25,9.2
0.0,2,4.7
7.8183,14,7.4
3.4984,20,9.2
0.6041,8,8.9
7.013199999999999,14,4.1
1.3767,2,2.7
1.1013,5,4.3
2.404,7,3.5
1.9167,8,2.2
4.3036,9,5.5
0.6979,3,7.7
3.5498000000000003,7,5.6
2.6026,11,6.3
4.368,11,4.1
3.6911,15,2.8
3.5566,12,4.3
1.6052,13,5.0
6.823600000000001,31,4.9
0.42619999999999997,17,3.5
1.4238,4,3.2
4.7943,16,5.6
5.983899999999999,25,0.6
3.4617,7,6.3
1.8802,7,12.5
2.6309,16,6.1
0.0,0,11.1
4.5361,11,3.6
0.7467999999999999,10,11.8
2.4855,11,5.1
4.999899999999999,31,2.0
1.2175,28,6.6
8.2514,17,5.0
7.4076,50,7.7
0.0,25,5.1
3.3401,13,7.6
3.5738000000000003,23,5.3
6.166,11,9.2
1.6060999999999999,6,3.8
1.6387,12,4.2
1.5605,46,5.0
0.0068,13,5.9
5.8232,15,4.2
2.2361,10,8.4
1.6819000000000002,6,2.7
7.9848,26,4.1
5.3644,11,2.8
6.8488999999999995,41,2.6
3.6166,18,4.7
4.869800000000001,29,6.5
5.4012,20,2.0
2.0324,23,1.5
0.5926,54,9.2
4.7035,12,8.3
1.0817999999999999,10,5.2
2.7112,11,7.2
5.9983,34,5.2
5.8545,25,1.8
1.9429,9,8.3
4.8902,12,2.7
3.8219000000000003,19,4.6
2.068,13,7.8
0.0,1,14.0
3.5745999999999998,12,4.7
10.9961,32,2.9
12.0763,41,3.1
2.1164,3,3.4
0.0001,54,14.0
4.6456,16,8.7
17.354400000000002,22,3.9
3.1546,24,8.0
14.5989,26,3.3
4.8755,28,7.9
5.3145,12,11.4
9.174100000000001,24,10.3
14.229899999999999,41,4.6
4.5588,11,0.2
1.9754,18,2.5
2.68,12,8.9
12.2879,42,3.6
9.1196,29,8.2
4.8466000000000005,36,5.0
7.5195,24,2.5
3.9787,13,3.1
6.4635,19,4.6
2.9036,11,4.6
6.8965,15,4.3
3.1029,7,4.3
6.3964,28,3.9
2.1877,57,2.7
12.4949,37,4.7
1.1185999999999998,26,6.4
0.6952,6,3.8
4.9875,16,7.7
6.751600000000001,48,2.6
3.7734,29,9.3
3.2639,11,2.4
2.166,59,5.0
6.1564,22,5.0
4.7444,32,3.9
0.0,6,9.3
0.5572,22,5.8
3.1059,20,13.5
0.6781,1,6.0
5.551699999999999,12,5.6
9.0406,20,3.0
3.658,12,4.7
3.2302,14,3.1
1.2806,4,4.6
10.1678,15,6.6
4.8149,20,12.3
6.2403,17,5.2
9.6745,32,2.4
16.466900000000003,25,5.1
6.1598999999999995,18,9.7
2.7281,12,1.6
3.3516999999999997,11,8.5
5.9075,29,4.2
3.1772,25,6.8
0.0,1,9.3
3.2685999999999997,36,4.9
3.9196,18,11.7
1.6959000000000002,39,6.2
2.3045,9,2.3
3.0455,26,7.9
11.9465,35,4.3
4.856,13,3.6
4.6151,36,5.0
1.4683,8,2.6
4.1547,26,3.8
5.972600000000001,17,2.8
5.981199999999999,24,7.2
0.0375,18,3.5
0.0026,28,8.2
1.645,9,5.0
0.0,56,3.5
4.6008000000000004,42,10.0
0.016800000000000002,9,4.3
5.615,16,3.9
3.8836,15,4.4
13.3495,24,8.2
12.113700000000001,21,4.6
6.2171,27,4.6
17.362599999999997,39,11.6
5.6188,24,13.6
3.091,8,6.3
6.1167,24,5.3
9.2648,18,9.3
6.1275,17,2.5
6.4299,9,2.9
0.2954,52,3.8
0.0,3,7.9
3.672,13,4.9
2.9799,27,4.7
0.0032,7,3.5
5.0868,19,7.7
0.7025,9,7.2
1.5012,5,5.8
1.531,13,5.0
0.0016,8,12.6
0.24559999999999998,9,4.6
8.0106,13,2.7
0.5112,42,9.2
2.0803000000000003,12,7.6
2.7632,13,5.2
6.9531,34,4.2
11.298399999999999,22,4.5
6.3357,17,5.1
3.8481,23,2.7
5.224,21,1.1
0.8676,38,9.2
9.302100000000001,23,1.4
3.3177,18,4.8
2.7313,16,3.3
7.0777,28,4.6
3.8339000000000003,10,2.7
2.0073,17,5.7
1.0965,6,3.3
3.7958000000000003,34,12.2
0.5356000000000001,2,5.4
2.6992,7,1.4
11.385200000000001,25,1.3
6.4514,48,2.2
3.9205,13,2.5
7.0297,19,4.4
11.1068,18,5.4
2.1702,7,2.1
2.6872,15,2.7
4.8477,20,3.1
2.9415,12,5.9
3.1902,40,0.2
3.0999,15,12.9
10.4188,19,2.8
0.0,1,4.3
1.7707,10,7.9
7.194100000000001,27,4.3
7.8028,13,3.7
0.030600000000000002,22,8.7
3.6509,12,3.5
4.3918,12,6.3
1.5855,5,5.3
1.9657,13,8.2
5.9401,20,7.5
4.0256,16,2.6
8.1157,14,8.3
1.8023,5,5.4
1.7855999999999999,9,9.8
1.5705,26,2.8
0.4106,33,7.3
6.415,25,3.8
0.0013,20,10.4
4.8171,26,5.0
2.9219,10,5.0
2.5004,6,4.3
0.5532,12,4.1
3.3457,15,4.7
1.8865,27,6.4
3.7673,23,3.5
0.0022,27,6.5
1.9209,14,10.4
9.425,19,5.8
5.2282,15,4.2
0.0,4,14.1
5.2443,17,7.7
1.832,13,7.9
0.6293,14,10.5
3.1565,22,10.5
4.0444,15,4.6
11.3716,14,4.3
7.4254,23,5.0
1.9572,9,3.7
6.6755,35,6.3
10.3029,22,2.9
8.4374,31,13.8
3.3475,16,4.7
4.3068,36,8.4
0.22740000000000002,11,5.6
2.2616,7,4.4
17.1455,57,13.7
2.8603,12,7.8
0.6897000000000001,7,6.2
0.0,6,12.1
3.4079,6,12.4
2.649,9,3.8
7.3377,36,2.4
1.7477,26,8.2
5.6791,29,2.4
0.42110000000000003,47,4.5
12.7171,29,8.6
0.0,0,2.5
0.13019999999999998,12,14.0
0.0,0,1.8
6.7362,13,4.3
2.4249,13,4.2
8.4025,13,4.6
0.0,5,7.7
10.3857,30,5.4
2.7833,23,2.7
4.8963,13,6.0
2.4566,30,6.2
28.144099999999998,28,2.2
3.7579000000000002,13,11.4
3.1346999999999996,9,4.9
15.3232,31,5.2
11.8085,20,6.3
3.9159,8,1.4
14.38,25,8.1
3.3628,15,11.8
5.7683,24,5.7
4.6808000000000005,18,4.5
9.492899999999999,20,5.2
7.054399999999999,11,4.8
2.0319000000000003,7,4.8
2.1324,4,7.8
2.8750999999999998,20,3.5
3.9908,19,6.6
6.4081,23,6.2
6.4861,35,11.4
6.2042,6,6.1
11.9095,26,2.9
0.0018,44,3.7
0.4475,26,3.5
5.647600000000001,13,6.3
0.7765,5,14.1
0.0004,20,3.7
2.7915,13,2.8
7.5924,15,3.6
0.6061,8,4.6
12.5946,52,2.6
0.5075,5,5.8
0.1645,1,5.9
0.0183,13,3.3
7.1671000000000005,18,4.2
0.004,22,10.9
2.4678,9,5.5
4.4352,35,6.6
0.0,1,7.0
5.1893,13,3.6
1.383,21,4.8
3.2654,9,1.9
2.6498000000000004,13,12.3
1.0414,7,4.9
0.0,3,7.5
1.5989,8,7.9
0.685,46,5.8
3.6822,10,7.7
1.5037,10,4.1
3.6863,14,6.0
4.581600000000001,13,11.6
8.3061,16,7.2
6.8194,20,5.0
7.0611999999999995,22,4.2
0.3506,46,3.7
2.1407,12,0.8
3.4979,5,11.5
10.0764,18,7.5
7.0953,16,5.2
2.7121,50,3.2
0.0341,11,9.7
2.36,18,2.8
0.021,15,4.6
5.8166,21,9.6
9.0703,44,10.8
11.2956,33,4.8
4.8054,13,2.8
3.0399000000000003,13,6.0
3.2251,14,6.6
7.1318,19,2.5
2.1984,12,11.9
1.2782,4,3.8
3.688,14,2.1
2.9206,10,3.3
10.0211,18,1.5
6.768800000000001,17,4.5
3.5878,53,10.4
7.8736999999999995,53,5.2
8.7456,20,2.8
0.0,9,14.0
0.2038,31,4.9
0.0087,44,3.5
8.8803,32,10.4
4.574199999999999,47,8.0
2.5456,7,9.7
4.9708000000000006,13,2.7
0.5265,20,13.9
2.807,8,5.4
2.6925,7,3.2
1.9928,17,5.8
0.0,3,9.8
2.7448,15,5.1
1.6730999999999998,7,4.7
10.827200000000001,39,7.9
7.5393,50,12.0
2.3738,8,5.2
11.6099,25,5.5
23.049,48,5.2
2.7133000000000003,10,6.1
4.9335,9,4.1
10.360299999999999,17,2.7
3.3974,9,6.1
6.7281,43,7.4
8.0884,22,1.4
5.1574,30,6.2
3.0846999999999998,8,4.2
6.3091,10,4.6
5.9558,16,9.0
4.0385,12,3.4
7.8605,12,5.8
0.735,2,6.2
3.1287,13,8.3
0.9953,15,5.8
0.31539999999999996,10,8.6
1.7781,21,3.6
0.9005,3,6.7
5.1406,39,6.7
10.7805,25,4.5
3.2046,31,8.3
12.448799999999999,37,7.5
0.0,1,7.4
3.2047,8,3.0
8.305299999999999,26,13.2
0.2705,16,6.7
7.4323999999999995,25,2.7
0.1181,5,8.2
5.8636,23,7.6
3.2466999999999997,7,2.7
1.1379000000000001,40,2.2
3.0585,8,3.7
12.297799999999999,51,2.6
11.2765,22,3.3
10.5356,14,11.6
3.7881,11,3.8
0.0007,5,4.1
3.3163,46,7.7
3.5419,12,6.6
5.2803,54,9.4
4.349600000000001,20,3.5
3.3589,18,4.8
0.0081,2,5.8
10.3844,5,5.5
0.0024,20,7.9
4.1988,14,4.9
7.4105,17,4.7
0.5341,40,7.8
5.1609,21,3.4
0.0144,7,1.0
1.4837,13,9.5
1.1257000000000001,46,5.4
10.485,16,4.7
1.6947,3,5.1
0.0235,27,3.4
2.1176,9,4.7
2.4983,7,1.6
5.950699999999999,24,6.3
3.2809,12,9.3
8.953100000000001,23,4.6
8.2224,20,2.7
3.2884,10,8.3
11.4285,24,5.8
2.5837,11,8.2
1.6349,14,3.8
1.1304,26,5.1
3.0674,8,12.0
2.7464,9,13.5
9.488299999999999,31,4.8
2.1231999999999998,10,8.9
1.5766,22,6.2
3.5967,45,4.6
4.8493,14,7.1
1.4098,8,8.6
4.7925,40,4.3
1.4575,23,13.9
1.9935999999999998,21,5.0
9.7192,25,10.8
1.6649,35,3.8
2.791,17,3.5
2.5403000000000002,14,5.2
0.0011,8,6.4
12.9554,25,5.7
13.655299999999999,27,5.3
0.7355,8,3.5
4.136699999999999,21,5.3
13.3539,36,2.6
1.2842,50,7.9
7.8922,28,1.9
4.788600000000001,18,-0.8
0.0,0,3.2
4.6163,28,7.8
3.8063000000000002,19,9.2
6.8348,17,6.5
3.7853000000000003,14,2.6
6.5142,58,3.8
0.1265,20,3.7
3.4308,27,7.7
7.5602,18,4.3
7.8181,17,7.6
8.6536,28,4.1
6.7683,20,4.7
1.4861,53,8.5
0.0,7,4.1
6.9462,37,8.6
3.3873,7,3.8
3.0265,13,5.8
5.6023000000000005,35,14.0
3.7108000000000003,7,4.8
8.5676,19,1.1
2.3998000000000004,5,1.9
0.0012,29,4.6
3.758,8,5.1
2.6265,4,11.7
0.2015,41,6.1
2.3798000000000004,13,7.8
8.6647,30,4.1
8.3539,29,1.4
0.0,0,4.8
2.317,11,1.5
0.0021000000000000003,0,1.1
2.6489000000000003,43,4.9
0.0,11,4.1
7.8383,17,6.6
0.0,2,9.9
4.0076,10,6.1
9.3941,22,10.3
1.9815999999999998,15,2.6
2.0974,10,4.5
4.631,16,13.0
0.16340000000000002,38,14.0
4.4319,32,10.4
3.3728000000000002,23,12.2
6.414,30,7.0
1.7303,6,6.8
2.6692,7,-0.2
7.7282,24,3.6
0.0048,4,9.4
0.5862999999999999,22,10.4
4.960100000000001,15,5.8
1.0257,7,4.6
7.158600000000001,25,9.2
5.498399999999999,18,4.4
5.0618,10,4.5
4.868399999999999,46,8.4
4.888,22,4.5
2.0686999999999998,6,4.6
0.0184,29,7.6
6.8448,28,3.8
0.0024,53,11.4
10.1052,35,5.2
3.9153000000000002,17,6.5
4.4505,34,3.3
11.973799999999999,19,2.2
0.0,0,8.3
14.476299999999998,38,12.4
4.5936,18,5.4
25.738,24,2.2
0.0695,31,3.6
4.1125,19,2.7
2.2068000000000003,10,1.4
