timedelta,rangeDiff,batteryPctDiff,distance,temperature
14,6,4,4.2871999999999995,6.0
12,10,7,4.0261,2.6
16,5,3,2.4184,4.6
9,23,4,3.7091,8.2
17,15,9,5.9235,11.4
46,23,14,2.7488,5.3
7,11,2,1.4849,4.2
12,3,4,2.098,7.6
31,10,8,6.0198,4.1
47,40,13,6.6639,2.2
15,34,7,3.8617,6.0
8,3,2,3.7303,10.6
22,26,14,7.687600000000001,5.1
21,16,5,6.4388000000000005,10.5
14,55,16,14.876299999999999,0.4
16,10,6,5.4886,5.7
19,4,5,7.1232,5.3
3,0,0,0.0,7.6
10,2,5,4.7154,3.0
10,-1,4,2.6746,3.5
6,33,2,1.9928,2.3
0,18,16,12.9854,4.4
15,17,6,5.1757,5.8
17,15,10,8.2667,4.8
15,51,30,0.0354,2.8
21,34,21,0.0653,2.7
13,13,8,3.1544,4.9
8,6,5,3.9448000000000003,6.1
33,94,32,25.7213,1.1
21,11,7,10.885399999999999,4.5
20,16,5,1.7410999999999999,6.5
26,14,9,5.123,5.9
46,44,26,1.1293,8.2
35,21,14,8.163,9.2
11,-3,3,2.6639,8.9
14,5,3,2.9827,10.9
7,3,3,2.1764,4.2
10,8,6,0.0086,5.2
10,9,3,3.7254,9.6
7,11,5,1.9674,2.9
34,12,7,3.771,8.7
23,20,12,10.2189,6.4
10,9,5,3.1529000000000003,8.8
23,25,7,6.4388000000000005,7.8
9,15,2,4.2378,8.7
5,2,2,0.0209,4.6
59,37,28,1.8364,6.3
5,4,2,0.0024,9.7
9,5,1,1.4358,4.0
0,21,10,8.4216,1.4
13,6,3,3.2044,9.2
15,11,9,6.6378,2.6
22,12,8,5.923100000000001,4.1
35,40,12,8.5827,4.5
11,6,3,2.8358000000000003,2.9
9,7,4,2.3708,5.0
13,26,7,3.5052,1.6
13,24,6,3.0649,7.4
4,5,2,1.4153,2.1
9,48,24,5.737100000000001,6.3
25,25,11,6.5396,4.0
10,12,8,6.1961,-0.1
11,14,7,8.090399999999999,9.2
14,31,4,3.6283000000000003,4.7
38,16,10,7.4848,2.1
17,5,5,3.7316,4.7
19,52,28,12.827,6.9
1,0,0,0.0,6.3
19,9,6,4.5591,10.3
21,12,7,2.4494000000000002,2.8
5,38,1,1.6877,4.7
25,12,7,2.1105,1.1
11,4,5,3.1616,4.7
25,40,6,5.7766,3.1
8,5,3,3.4549000000000003,5.4
26,51,10,6.8819,4.4
22,41,10,8.734200000000001,4.6
18,18,7,2.3034,0.8
3,10,1,0.5609,1.2
7,17,4,0.5374,5.2
21,-9,7,0.2889,3.9
28,9,12,11.4242,2.7
39,5,6,2.6025,8.7
13,3,4,4.4616999999999996,7.3
22,12,6,4.2372,11.2
15,-16,5,8.446399999999999,7.9
12,8,3,4.1653,7.6
12,4,3,2.5469,3.8
32,11,12,5.2715,5.4
8,2,3,4.67,7.5
17,25,12,8.591700000000001,3.3
3,48,39,0.011699999999999999,7.3
17,6,5,5.9483999999999995,8.6
7,11,6,6.7752,7.7
28,14,9,9.4325,7.8
27,7,8,3.7348000000000003,7.8
25,2,8,9.1195,5.3
15,7,5,3.8755,10.3
8,39,3,1.8115,6.8
13,1,1,1.305,4.3
7,5,3,2.3221,3.9
14,44,4,3.0696999999999997,2.7
7,2,3,2.8402,4.0
5,5,3,1.3798,1.5
24,6,4,4.0408,8.2
31,58,27,0.0695,3.6
3,1,0,0.0,5.3
13,16,11,0.4161,11.5
15,40,8,5.677,7.5
17,5,3,2.0448,5.1
19,18,11,9.903,4.0
15,17,12,7.086,3.3
8,30,4,1.7325,6.1
8,10,3,3.027,10.4
32,32,9,6.348,5.8
5,11,3,1.3737000000000001,4.4
22,51,5,3.5008000000000004,6.0
20,23,13,8.490200000000002,3.6
58,69,16,4.76,1.4
10,42,52,1.0817999999999999,5.2
24,11,7,6.9445,11.6
17,8,6,0.0031,4.1
14,23,3,2.9386,5.4
37,19,13,3.5585999999999998,2.7
16,39,12,0.7944,4.9
23,7,9,0.0517,2.6
6,4,2,1.8572,3.6
11,3,3,0.1326,8.7
1,1,0,0.0,9.2
14,16,7,3.5119000000000002,4.7
11,5,3,2.703,5.0
0,0,0,0.0,5.0
45,29,16,9.976799999999999,8.5
8,18,3,2.1927,9.0
18,8,11,8.8715,1.8
11,10,6,5.410100000000001,9.0
12,12,6,5.002800000000001,2.8
30,80,30,26.9019,4.7
2,0,0,0.2214,1.0
14,9,6,3.5585999999999998,9.2
6,39,7,2.0929,0.1
16,-1,5,4.8365,2.0
12,7,5,0.0075,4.9
12,-12,0,0.0,6.8
22,15,10,9.6199,5.7
2,6,2,0.7802,12.2
20,4,6,3.5723000000000003,2.6
13,6,6,3.1632,11.5
14,6,6,5.5051000000000005,3.9
23,16,10,6.327,2.6
7,1,2,2.5456,9.7
26,-8,9,2.8647,4.7
9,10,5,3.2066,5.1
44,48,8,2.0758,10.5
5,6,3,1.5012,5.8
13,43,10,7.8028,3.7
23,7,7,6.6512,5.7
22,6,7,5.1,2.6
32,27,22,17.6768,2.5
58,35,21,6.3256000000000006,7.9
31,18,14,2.3205999999999998,5.4
22,8,7,5.3727,1.8
4,5,2,2.0122,5.1
13,39,5,3.7579000000000002,5.1
34,27,12,10.4809,6.4
17,-11,5,3.0255,7.6
19,3,2,1.3409,7.2
37,7,7,0.0339,8.6
4,7,4,2.6183,4.6
8,13,3,2.7714000000000003,8.7
19,-15,5,4.9888,1.4
45,-4,9,2.3433,6.4
20,18,11,10.0061,5.3
6,7,3,0.0043,0.1
26,6,6,7.9514,0.4
2,0,0,0.0,5.3
13,2,8,0.0233,4.3
22,10,7,6.6581,8.0
18,18,10,0.2339,3.5
14,8,4,3.3470999999999997,4.7
17,17,11,8.8058,7.8
56,18,13,1.3080999999999998,7.5
12,38,5,2.703,4.7
19,9,11,8.6269,2.8
29,15,12,8.4456,2.6
29,5,1,0.5865,4.1
14,14,2,0.3628,9.4
8,28,4,3.7020999999999997,11.2
25,5,6,3.8663000000000003,4.8
50,20,12,3.491,0.2
27,26,15,6.6897,3.7
14,-16,4,4.1988,4.9
26,10,5,5.1137,10.6
16,18,7,7.8507,3.8
9,11,3,2.5742,7.2
10,14,1,1.7146,13.5
17,24,13,8.213,9.5
6,0,0,0.0,2.1
16,9,7,5.9043,6.4
16,26,5,7.504,4.1
16,12,6,2.721,3.9
17,3,7,6.5037,2.6
45,-13,4,0.7697999999999999,9.4
20,15,10,0.2759,3.8
4,15,4,2.5073000000000003,4.5
7,-4,4,2.4181,4.7
17,3,3,1.1399000000000001,4.9
24,9,8,7.7282,3.6
33,25,16,0.6503,3.7
5,2,2,1.2626,10.5
57,22,11,0.4667,2.9
17,-15,4,1.6082,5.2
33,127,78,4.5353,2.8
21,33,7,3.2699000000000003,9.7
45,36,17,4.3788,2.5
15,4,5,4.1387,2.0
13,7,4,3.4381,4.3
20,7,8,8.2224,2.7
14,17,5,4.2823,4.7
30,20,17,18.5403,8.0
10,1,3,1.8658,8.7
40,30,9,0.3609,2.9
12,8,5,3.1674,5.6
20,25,8,7.3143,3.1
2,0,0,0.0,4.6
2,1,0,0.36260000000000003,3.1
15,18,6,2.8549,7.9
11,1,4,3.906,2.1
13,3,4,4.6897,7.7
33,11,10,8.6281,7.4
21,11,5,1.6164,6.5
26,22,12,7.0549,5.8
23,15,11,7.2458,7.5
21,6,8,1.2239,10.9
11,52,4,3.6919,4.6
4,2,2,0.8477,7.6
25,51,8,7.991,2.0
3,7,1,0.5374,2.8
24,13,5,1.3035999999999999,10.4
17,11,5,10.3537,12.2
3,3,2,1.3698,9.2
17,21,13,6.6817,3.5
15,14,8,1.8658,1.5
19,10,9,10.5764,5.1
22,25,14,13.44,3.8
13,3,2,5.9116,2.4
1,11,6,3.0332,8.7
22,15,9,8.5669,4.9
10,1,2,1.8673,3.1
24,39,4,1.7127999999999999,8.8
22,10,7,5.914,6.1
9,6,4,4.675800000000001,3.3
11,9,6,5.1857,3.9
9,6,4,2.568,6.3
30,23,12,1.2249,8.6
23,13,9,7.6195,3.2
36,17,12,11.097100000000001,7.1
26,2,6,7.1005,4.7
15,4,2,2.1626,7.7
9,6,2,2.7956999999999996,2.2
23,3,8,9.1891,1.2
47,28,22,8.785200000000001,4.1
46,30,12,0.22590000000000002,5.1
42,56,30,1.1151,14.0
16,31,7,9.396600000000001,7.8
8,-4,2,2.0788,8.3
18,0,0,0.0,5.9
13,6,4,1.6052,5.0
14,18,11,0.0367,4.0
33,55,18,0.36760000000000004,2.7
13,9,4,2.4105,1.8
57,19,18,2.0515,5.0
12,4,2,0.947,7.3
8,11,14,1.0807,2.9
52,38,11,4.4527,3.2
24,24,13,13.440299999999999,3.6
10,15,6,5.039,7.2
56,24,16,12.4308,4.0
17,28,17,13.1631,8.9
16,10,5,2.3983000000000003,4.3
20,33,15,12.276399999999999,5.7
11,22,5,0.019399999999999997,4.3
8,35,9,0.0253,4.6
52,52,7,4.4589,6.9
31,17,16,18.0424,5.2
9,7,4,3.3895999999999997,7.8
20,18,5,0.0696,8.7
8,11,4,2.6694,7.8
16,6,4,3.0445,5.5
8,9,4,2.1601,10.3
15,4,6,5.3707,4.8
14,5,6,6.9578,3.6
4,3,1,0.8457,4.7
14,5,3,2.7444,5.3
17,6,6,5.6709,6.4
9,13,4,7.024100000000001,8.3
8,9,7,0.26439999999999997,2.0
30,0,10,9.5118,10.3
19,54,12,5.2012,4.2
8,43,3,1.7177,7.1
12,6,4,5.153899999999999,4.7
19,19,10,4.9769,6.0
9,17,11,6.472899999999999,11.9
18,11,8,1.3460999999999999,8.2
8,1,0,0.0,9.3
30,49,6,4.1974,8.0
36,3,11,0.1452,5.3
33,16,12,6.724,7.8
16,20,3,2.0690999999999997,11.4
21,24,8,5.2543999999999995,8.7
34,51,24,26.2325,7.5
24,21,11,11.6439,7.2
19,13,9,0.0027,9.6
21,-20,4,3.6915999999999998,6.0
8,16,4,3.0126999999999997,12.6
11,5,4,0.0178,4.2
32,19,10,4.587899999999999,5.7
8,12,8,6.6895,3.3
11,15,11,4.024,6.8
9,9,3,3.0791999999999997,3.2
14,15,9,7.449199999999999,7.4
18,46,6,5.4583,5.2
8,6,3,1.6489,0.4
5,6,2,0.7293,10.6
15,25,5,6.0508999999999995,9.2
14,6,2,1.7495,12.5
30,16,9,7.4663,2.6
17,3,1,1.7669000000000001,8.2
0,0,0,0.0,5.1
20,16,8,10.0253,7.9
5,5,5,2.3115,4.1
7,3,2,1.6779000000000002,8.5
31,11,10,6.676399999999999,7.9
13,4,0,4.6438999999999995,9.6
2,2,1,0.6694,4.6
5,0,0,0.0,7.0
29,10,11,12.4417,4.6
41,63,42,0.2496,3.4
14,8,5,2.5403000000000002,5.2
10,26,4,1.9709,4.0
47,16,10,3.0668,1.9
29,9,6,4.1051,10.6
15,21,4,5.8134,12.2
9,29,5,4.8875,4.2
5,35,2,1.6305,3.5
0,26,23,9.04,5.8
19,9,8,7.8031999999999995,1.3
30,18,7,8.4001,1.5
51,33,14,3.9021999999999997,8.1
12,7,4,1.6044,5.1
14,15,8,5.8796,0.4
13,13,4,2.3606,3.7
12,9,6,2.9235,4.4
7,5,3,2.1508000000000003,7.5
28,11,9,6.1935,10.4
16,46,10,8.8553,4.3
29,15,7,6.3024,7.2
14,10,6,6.9621,12.5
11,2,3,3.9446999999999997,2.3
38,26,9,9.8475,4.6
14,18,8,8.529,5.8
9,2,3,0.06509999999999999,5.6
11,3,1,0.9977999999999999,7.7
30,20,10,12.2142,13.2
49,54,23,0.575,4.7
26,22,11,5.0794,4.3
11,6,5,3.0024,3.7
22,37,4,4.3088999999999995,5.8
38,20,15,7.2151000000000005,3.4
11,12,5,0.0627,2.5
12,5,4,2.956,7.9
19,11,9,8.6938,4.3
29,10,12,5.9075,4.2
19,11,9,8.395,4.6
3,27,18,1.188,2.6
7,4,2,1.0995,4.2
49,0,0,0.0,8.9
24,9,7,4.964600000000001,5.9
6,2,1,2.0608,7.4
21,-1,10,10.302200000000001,7.7
7,12,8,6.708399999999999,5.1
40,-3,11,1.8469,8.6
12,-2,2,0.8121,5.0
10,9,2,2.787,8.2
17,8,8,6.5009,7.9
11,2,4,5.661899999999999,6.6
1,0,-1,0.0,2.7
7,10,7,4.9145,6.0
15,25,5,3.0999,12.9
22,6,9,9.5486,4.0
28,11,9,7.047,2.6
15,55,31,7.9891000000000005,6.1
18,2,4,3.5834,11.4
3,31,21,11.693,5.8
2,2,1,0.08120000000000001,6.8
22,5,9,10.947,3.5
15,13,8,7.4698,4.8
43,32,20,5.9355,4.8
37,9,10,6.006399999999999,7.2
19,153,82,78.04339999999999,7.6
21,6,7,5.8166,9.6
50,31,19,13.9406,5.9
22,11,12,11.249600000000001,2.7
14,2,6,6.1495,6.1
23,18,12,3.2624,6.5
16,-2,4,3.2428000000000003,6.4
8,4,3,0.6725,5.8
8,24,6,0.0002,4.1
40,32,25,1.8064,9.2
28,5,8,7.9897,2.4
41,14,14,0.4258,4.8
12,14,11,4.3463,6.5
39,10,14,1.1451,5.8
13,0,-1,0.0,3.9
22,18,11,4.8891,5.1
11,16,10,6.3716,5.3
21,7,9,7.7588,7.5
22,19,10,6.7351,3.5
18,18,7,2.7898,1.8
27,7,4,4.0158000000000005,7.6
16,11,8,3.6791,8.0
10,9,4,1.1325,7.9
15,2,4,4.9211,2.6
23,12,8,0.0712,4.3
43,25,13,10.0157,2.2
14,8,5,4.1918,7.5
9,8,4,3.2563,8.2
51,31,17,0.9994,6.5
7,-6,4,2.7135,8.2
15,4,4,6.6163,5.8
13,4,3,1.8956,2.9
10,6,4,4.3427,4.0
26,27,16,9.460600000000001,3.2
12,29,2,1.9065,4.4
46,-2,10,6.1136,5.2
9,1,0,3.0707,6.3
44,33,27,3.1329000000000002,5.3
15,12,5,3.4288000000000003,11.7
1,0,0,0.0,9.4
9,75,42,1.3374000000000001,10.5
18,4,5,5.1213,3.8
7,4,1,0.7439,5.4
38,32,19,0.663,5.5
11,31,16,3.64,1.4
18,7,6,5.3005,7.5
0,47,7,0.3502,4.5
18,22,4,2.5263,5.2
26,27,10,8.415799999999999,2.5
0,10,15,5.054399999999999,6.1
39,18,9,5.718100000000001,4.9
12,7,4,5.4786,1.3
11,14,4,2.8139000000000003,4.4
7,30,3,5.6357,3.0
21,44,9,6.6385,2.3
27,18,10,5.3903,8.9
12,30,7,7.2417,7.4
35,10,8,6.7678,5.8
22,-2,10,10.3029,2.9
1,41,26,1.1883,5.1
6,2,1,0.0,4.0
13,19,18,10.354700000000001,12.9
20,10,5,5.3068,4.6
26,19,7,8.252,7.1
1,47,22,0.22190000000000001,10.6
24,28,19,2.2683,4.1
18,15,11,10.911200000000001,7.2
14,10,6,4.0007,3.8
35,17,15,12.453100000000001,4.7
17,8,7,4.7206,3.9
35,15,11,6.7277,5.5
37,57,14,20.685200000000002,7.4
9,14,5,2.4609,9.5
9,7,4,4.0234000000000005,2.6
10,9,4,1.4265,6.6
31,12,8,3.8804000000000003,2.9
9,6,4,2.0609,3.7
17,10,9,0.004,8.9
20,23,9,0.0029,5.8
14,15,5,5.4684,10.3
12,22,4,3.4562,7.4
18,24,9,3.4339,4.4
8,25,2,3.0604,5.2
21,12,7,11.6951,10.8
53,31,15,5.5648,6.6
10,9,5,2.0576,2.2
29,9,7,3.7734,9.3
10,1,0,0.0,2.7
21,9,7,3.2771999999999997,2.6
9,13,6,0.22130000000000002,12.1
2,0,0,0.5392,6.7
20,20,8,4.593100000000001,5.0
39,61,14,1.0988,7.1
31,13,10,8.8643,2.7
19,22,6,5.72,7.4
11,11,6,2.9166999999999996,4.3
23,5,3,0.0055,8.1
40,5,7,0.3385,6.2
25,8,6,2.2233,13.1
34,14,8,8.6586,1.9
21,1,4,3.2311,5.0
10,32,0,0.8388,3.4
25,18,9,4.6392,2.8
18,3,2,2.7588000000000004,8.6
16,8,4,3.2955,7.1
19,32,9,8.2476,10.5
17,4,4,4.5296,4.0
16,9,4,3.1064000000000003,6.6
42,17,16,0.0562,4.3
11,-15,5,0.8376,0.9
13,5,2,3.4541,5.0
18,0,3,4.3969,7.3
15,4,4,4.4687,3.7
18,14,11,7.5912,4.3
7,4,2,1.468,2.9
18,-11,7,1.8965,9.2
51,15,6,1.0302,4.6
17,10,7,3.4987,3.7
7,36,2,3.6069,5.7
40,70,37,13.9188,7.5
30,11,9,1.3053,5.7
14,7,3,2.1401999999999997,7.9
22,30,1,2.179,7.8
5,4,1,0.5321,3.7
41,43,28,8.1187,2.6
24,3,11,14.642299999999999,9.4
19,15,10,5.9777,4.5
24,27,14,0.0713,1.2
8,-5,3,2.3508,4.9
12,1,1,0.0,3.5
48,17,12,0.09409999999999999,2.7
9,6,2,0.8582000000000001,4.8
29,23,12,9.4788,6.5
27,18,13,0.0115,4.2
17,6,7,6.8119,4.7
18,6,7,9.472,11.9
11,-6,2,0.9851,7.9
20,17,12,8.1969,7.5
9,-9,1,0.5717000000000001,2.0
12,2,5,4.6564,2.4
5,37,4,3.351,3.6
15,9,6,3.2321999999999997,4.4
49,32,20,8.3946,3.2
27,89,40,0.8046,5.8
6,4,2,1.4623,10.3
22,10,9,7.2134,2.7
29,57,40,1.66,1.5
26,16,7,8.5108,3.0
8,13,6,3.4276,0.3
3,12,3,1.208,4.4
15,12,5,0.9097999999999999,7.2
24,90,71,6.139,3.2
19,24,16,11.5556,2.6
16,7,5,4.581,3.7
38,36,8,6.8563,2.8
40,60,40,9.415899999999999,8.1
12,4,3,4.0349,2.8
15,8,5,0.31689999999999996,6.4
4,8,4,0.7922,11.3
12,7,4,2.4181,1.9
26,17,13,10.0334,3.0
6,2,1,1.5936,4.4
39,36,19,2.4126,10.4
8,14,4,2.6422,10.6
9,32,4,3.3474,3.0
30,39,3,0.596,4.5
4,0,0,0.0,5.5
23,18,7,1.6905,8.6
10,4,2,2.2981,7.8
17,30,5,3.7379000000000002,7.8
29,14,9,1.9110999999999998,4.6
19,-7,5,4.3933,5.3
1,0,0,0.0,9.2
27,36,11,0.0011,0.7
10,7,3,2.8710999999999998,2.6
23,43,5,5.3421,4.6
29,15,8,4.9462,1.1
21,34,23,8.9368,4.6
28,13,6,5.0314,4.3
6,7,4,1.2156,3.4
19,17,10,5.1948,4.8
27,8,11,1.109,6.7
27,12,11,11.0589,8.2
47,29,20,24.0998,5.2
34,12,7,8.9647,5.9
8,5,2,2.4652,4.8
16,2,3,4.4734,7.8
3,0,1,0.0,7.4
8,11,1,0.9004,4.1
22,6,2,6.2764,12.7
37,7,7,8.0291,6.2
7,5,2,2.4747,3.8
17,8,8,4.6943,4.4
10,7,4,3.6788000000000003,4.2
23,37,11,7.7157,4.7
27,48,12,6.7374,6.2
51,58,23,0.43310000000000004,5.0
8,1,2,0.06659999999999999,7.7
23,0,9,11.4749,5.7
11,2,7,7.644399999999999,6.5
14,4,5,5.317,5.0
28,5,7,0.4405,8.2
9,4,1,1.7230999999999999,7.9
10,9,4,2.5241,3.3
15,16,5,0.3098,7.3
14,6,4,6.097899999999999,8.4
15,2,6,6.527100000000001,4.6
11,3,1,1.4156,8.6
13,6,7,3.1290999999999998,5.2
25,15,9,2.8233,5.8
25,-17,3,4.5729,2.0
27,22,7,2.3205999999999998,7.4
14,4,3,3.7006,4.0
10,5,4,2.3169,8.1
32,9,9,7.6269,6.3
56,16,13,6.956300000000001,4.7
24,15,7,3.2488,4.1
37,26,23,0.9786,11.9
35,24,15,1.2067999999999999,0.2
11,-8,5,3.0501,4.4
13,53,6,0.0023,10.4
36,11,12,10.9254,3.3
11,9,6,3.0264,6.7
26,12,7,2.6985,5.9
4,13,2,0.5365,10.4
1,0,0,0.0881,6.9
20,14,11,7.6511000000000005,7.8
29,4,3,2.7294,9.4
45,18,15,2.813,6.3
39,11,6,4.1298,2.0
24,8,8,10.1783,6.6
18,29,6,3.1318,2.0
8,5,3,1.7348,6.4
29,10,4,4.911899999999999,8.1
7,4,2,1.1837,6.6
24,18,6,5.7334,2.5
19,104,59,0.8225,5.2
31,24,9,4.3296,7.4
37,25,13,0.0344,4.1
14,10,6,1.7819,0.4
16,-1,11,0.3282,5.9
19,8,4,0.6018,5.1
18,25,16,10.1636,6.0
11,5,4,1.9287999999999998,0.9
24,40,25,25.8377,5.8
19,10,6,8.158199999999999,6.7
16,0,5,5.126399999999999,4.7
7,9,6,3.5148,1.2
22,31,7,5.6466,5.1
13,7,4,1.8328,4.2
1,0,0,0.1377,5.0
5,2,2,2.4549000000000003,6.2
10,4,3,3.4141999999999997,9.6
25,7,8,0.5384,9.3
17,18,10,9.1754,4.1
26,11,5,1.7226,3.5
11,7,5,4.084,1.8
12,10,2,2.3101,4.0
15,11,6,4.8447,7.7
14,8,4,4.6996,4.9
17,7,5,3.0011,5.0
37,8,9,7.6558,5.0
6,10,4,2.2575,4.3
45,47,21,1.3312,9.0
15,4,3,1.4349,7.8
53,23,13,5.3259,4.6
16,24,6,5.4413,8.9
31,13,10,7.5871,4.3
51,23,11,12.2629,4.9
24,17,14,0.0943,5.5
9,4,3,2.4711,8.6
17,25,5,6.1905,6.5
9,1,2,3.1086,1.6
13,16,2,3.2488,5.7
18,0,0,0.0,8.4
10,9,11,5.7372,6.5
35,40,26,14.5649,4.4
4,2,2,0.9396,1.5
5,17,9,2.7218,4.2
31,11,7,1.8907,2.8
17,7,8,3.2306999999999997,10.2
9,5,3,2.3716999999999997,9.6
44,63,28,0.07590000000000001,13.4
14,15,2,1.2438,8.4
13,20,4,5.5009,11.4
31,4,5,3.2046,8.3
5,-5,1,0.3961,6.5
12,7,4,1.4459000000000002,7.3
5,0,1,0.5696,4.4
12,10,8,4.1975,5.3
18,50,7,7.0471,2.6
9,46,5,3.7153,4.0
30,48,13,6.419,6.7
21,9,10,12.9073,4.4
37,14,11,2.291,5.8
27,22,10,12.126299999999999,4.8
17,7,6,0.1746,3.9
2,1,0,0.0,7.9
18,4,6,3.2817,4.8
42,33,22,15.8687,7.8
12,23,3,2.8469,5.1
20,17,9,6.367,6.2
26,10,6,2.3897,5.0
14,9,7,5.9256,6.7
1,0,0,0.0,5.0
20,16,12,10.8216,9.0
12,34,31,27.4421,8.0
16,9,7,5.9846,9.3
25,16,7,4.4329,5.2
13,14,11,8.9587,3.8
57,8,7,4.1812,2.8
48,22,9,6.6269,6.1
25,39,24,8.1645,-0.9
23,11,9,2.9434,2.1
12,0,2,2.7007,4.9
34,20,13,0.7844,2.7
26,6,8,0.9537,4.4
17,7,5,3.1662,2.0
17,9,6,8.215,5.7
18,20,8,4.3438,7.4
48,17,12,8.0365,4.4
10,34,6,7.1127,4.2
27,24,9,9.124600000000001,11.5
20,18,10,9.297799999999999,3.6
28,50,15,5.0223,4.5
13,40,6,5.4609,4.9
36,23,12,1.3664,9.2
7,2,2,1.1098,5.0
20,4,4,2.8750999999999998,3.5
8,1,3,2.489,6.5
8,2,2,2.9925,3.4
23,-12,5,4.6276,7.5
2,0,0,0.0,7.3
15,15,6,4.4658,3.7
26,11,7,5.8987,8.8
17,18,10,8.9779,4.9
19,19,7,3.3686,1.6
42,23,13,12.3284,4.6
6,1,2,2.5324,3.8
21,11,13,11.7944,2.0
48,18,19,1.5980999999999999,5.3
4,13,2,1.0014,7.9
0,0,0,0.0,9.1
6,4,1,1.2929000000000002,4.4
10,9,5,3.4798,5.8
16,16,5,4.722,6.0
27,10,5,0.8844,4.1
20,14,8,6.4683,13.9
12,5,5,5.9748,5.0
21,20,6,4.8625,3.9
18,12,7,6.9483999999999995,4.6
12,-2,4,3.4979,3.6
56,5,8,2.4769,7.3
26,6,5,6.0667,3.8
26,56,27,0.5071,7.6
25,25,7,8.2451,8.0
10,19,7,7.0208,2.3
29,7,4,3.1518,7.5
8,3,3,1.9650999999999998,3.9
11,2,0,3.2493000000000003,9.6
10,-14,4,3.3895,4.8
20,12,7,4.4539,5.3
12,7,4,2.6099,6.6
8,5,4,1.8453,0.4
15,3,1,1.2245,5.6
56,37,33,4.1488000000000005,2.2
17,9,4,4.0171,10.3
56,47,26,1.9034,6.3
12,7,3,2.2887,4.2
13,8,4,3.699,4.1
28,23,7,6.8165,6.6
13,6,4,5.481,6.6
17,5,3,2.791,3.5
9,14,5,0.007,1.1
4,0,0,0.2797,9.5
13,8,7,4.2532,1.0
9,4,3,0.4678,8.8
4,2,1,0.8569,3.9
21,19,5,1.383,4.8
13,8,6,2.3110999999999997,10.9
20,33,9,7.3226,4.2
0,0,0,0.0,9.3
2,14,16,0.3547,3.5
11,19,4,3.1858,3.8
10,12,6,5.546600000000001,4.2
23,13,10,12.036,0.3
21,0,2,1.9584000000000001,10.4
26,17,11,11.9461,4.1
26,-2,7,8.3321,9.3
17,5,3,3.5589,11.9
16,18,2,1.4878,4.3
41,9,8,13.992799999999999,7.5
6,0,5,2.7938,13.0
18,11,7,7.722600000000001,7.7
39,9,12,0.6494,2.3
12,18,9,8.1427,5.2
0,0,0,0.0,6.7
15,19,4,3.0837,3.8
43,54,19,1.2034,3.8
36,16,7,7.1065,6.4
10,9,5,0.0157,5.4
18,20,10,8.6749,4.6
18,10,7,4.9589,5.0
11,9,5,3.8175,8.2
21,8,7,6.6116,9.4
18,52,7,3.3014,8.0
14,9,4,2.3786,5.2
11,4,4,4.155399999999999,5.2
26,13,5,5.9412,9.3
38,17,14,12.646700000000001,4.7
22,39,7,6.2559,5.8
20,2,7,9.0406,3.0
51,37,13,0.0081,4.6
32,12,16,8.8009,6.5
18,33,9,2.4972,6.1
17,11,6,3.6829,2.6
11,3,4,3.443,2.7
27,5,11,0.0039,2.6
7,3,3,0.4104,10.5
25,18,18,0.0101,4.1
48,17,9,3.2748000000000004,1.3
22,22,4,4.182600000000001,10.4
14,21,5,5.4056999999999995,9.6
12,-25,2,2.7956999999999996,1.5
9,33,26,0.6832,5.2
14,11,6,3.9377,6.1
11,24,15,0.9145,4.5
5,21,3,2.504,0.3
5,4,2,0.7904,6.5
7,8,4,2.7183,6.8
9,9,4,3.7945,2.9
16,12,8,3.1496999999999997,3.4
11,3,1,0.22740000000000002,5.6
4,8,3,1.5642,5.1
7,21,4,1.203,4.0
19,32,12,7.0737,8.4
29,15,16,0.0039,6.0
35,51,27,4.1206000000000005,3.9
15,5,5,3.2910999999999997,9.2
15,14,5,4.0186,9.6
13,59,45,4.1347,4.3
7,9,6,3.5768,2.3
13,13,10,2.2393,3.4
28,61,44,0.6239,4.4
13,15,8,0.24659999999999999,5.0
31,3,8,7.9994,4.5
7,3,1,1.957,8.7
1,0,0,0.0,7.7
8,10,4,3.6733000000000002,4.3
12,7,3,2.3318000000000003,4.8
10,52,28,6.1129,2.7
58,-10,4,5.4662,11.3
15,6,6,5.7284,12.8
42,16,13,1.9179000000000002,5.3
18,22,12,7.2521,5.3
12,9,5,5.4581,4.4
10,1,1,1.205,10.5
8,2,2,1.7410999999999999,7.4
21,3,3,4.1944,9.6
9,10,5,3.4703000000000004,3.7
27,4,8,3.1325,7.5
31,46,21,1.0776,6.8
10,15,8,5.0618,4.5
37,11,10,8.1853,4.2
47,10,6,0.0006,6.1
43,35,15,1.712,4.9
56,46,16,1.3824,5.1
4,3,2,1.2806,4.6
13,4,4,5.2423,12.5
6,12,0,0.8679,9.5
14,5,8,7.1094,2.7
11,3,2,0.0595,6.1
15,13,6,6.1011999999999995,6.6
0,0,0,0.0,5.4
21,27,12,3.1524,5.1
19,57,7,7.3298000000000005,6.7
6,14,5,5.6491999999999996,3.9
12,4,3,3.9955,3.9
14,0,0,0.7861,8.7
16,13,8,0.1227,5.2
7,3,2,0.0018,6.5
15,35,5,2.4001,1.8
32,-21,6,1.8477999999999999,2.4
14,21,13,4.2268,7.6
7,-11,2,0.0007,7.8
9,2,1,2.0945,9.5
30,11,11,10.7537,8.1
41,37,22,5.0715,4.7
25,14,11,1.4329,0.2
